item_id,price,developer,release_anio
328740,4.99,Gamesare,2014
328780,4.99,CBE software s.r.o.,2014
328870,19.99,Wolverine Studios,2014
328890,19.99,Chessbase,2013
328930,6.99,"MicroProse Software, Inc.",1994
286220,14.99,WaterMelon,2014
329480,9.99,West Dragon Productions DR,2014
329620,6.99,"MicroProse Software, Inc",1995
329630,6.99,Ozark Softscape,1990
329640,6.99,"Accolade, Inc",1996
329670,6.99,"MicroProse Software, Inc",1990
329690,4.99,Studio Bean,2014
329980,9.99,Simon Says: Play!,2015
330470,4.99,Marie Ronnaux Games,2014
330520,9.99,Attract Mode Games,2014
330680,5.99,Z-Software,2014
330990,9.99,Brave Giant LTD,2014
331400,2.99,Daniel Gill,2014
331570,3.99,FlexileStudio,2015
331610,9.99,Eddy &amp; Gary &amp; Friends,2014
331660,,Sin dato disponible,Sin dato disponible
331760,5.99,No Bull Intentions,2015
332760,,Sin dato disponible,Sin dato disponible
332790,,Sin dato disponible,Sin dato disponible
332830,3.99,blamedrop,2014
333120,4.99,Mykhail Konokh,2014
333260,5.99,Breakfall,2014
333330,4.99,Beldarak Games,2015
333380,5.99,Wolfgame,2014
333530,,Sin dato disponible,Sin dato disponible
333730,3.99,DFour Games,2015
333860,,Sin dato disponible,Sin dato disponible
333870,4.99,Five Archers Games,2014
333540,3.99,"Subaltern Games, LLC",2014
333970,7.99,Thoughtshelter Games,2015
334190,5.99,Causal Bit Games Inc.,2014
334270,9.99,Trese Brothers,2014
334710,5.99,Anthony Case,2014
334930,,Sin dato disponible,Sin dato disponible
335010,9.99,Maltakreuz,2015
335080,,Sin dato disponible,Sin dato disponible
335100,0.99,iosoftware,2014
335320,7.99,Kylotonn,2005
335450,4.99,Tin Man Games,2015
335460,4.99,Tin Man Games,2015
335550,2.99,Bubble Head Games,2015
335570,4.99,Carlo D'Apostoli Projects,2014
335690,9.99,roseVeRte,2011
335700,15.99,Krealit,2016
335840,4.99,Cabygon,2015
335890,2.99,Quantumfrog,2014
335920,1.99,SuperChop Games,2015
335940,7.99,ByteTrail Software,2015
336010,9.99,Milestone S.r.l.,2014
336090,9.99,PolarityFlow,2014
336200,6.99,Spiderwork Games,2015
336230,4.99,Makivision Games,2015
336250,9.99,Team6 game studios B.V.,2015
336300,19.99,Sergio &amp; Simon,2017
336380,0.99,Colonthree Enterprises,2014
336630,,Sin dato disponible,Sin dato disponible
336710,5.99,No Bull Intentions,2015
336760,4.99,1C Wireless,2014
311730,0.0,"Team NINJA,KOEI TECMO GAMES CO., LTD.",2015
336930,12.99,KTX Software,2014
337040,9.99,Screwfly Studios,2014
337450,4.99,Green Lava Studios,2014
337720,9.99,Jonas Kyratzes,2016
337730,9.99,Five Archers Games,2015
332780,7.99,Paper Games,2014
337940,19.99,Zeiva Inc,2011
337960,9.99,PHL Collective,2015
338120,4.99,HeroCraft Krasnodar,2015
338140,9.99,Deck13,2009
338190,4.99,Retrific,2015
338420,4.99,Crashable Studios,2015
338590,14.99,Eversim,2015
338800,9.99,Enlight Software Limited,2015
339130,9.99,Red Herring Labs,2015
222180,2.99,Red Fly Studio,2015
339320,4.99,Spooky Cat,2015
339430,,Sin dato disponible,Sin dato disponible
339500,4.99,Dapper Swine,2013
339560,4.99,Global Empire Soft,2015
339690,9.99,Dissident Logic,2015
339700,7.99,Steel Monkeys,2015
339820,1.99,MP Game Studios,2018
340030,4.99,Defroids team,2016
340110,,Sin dato disponible,Sin dato disponible
340120,1.99,Doyodo,2015
340130,3.99,Doyodo,2015
333760,2.99,Nooner Bear Studio,2015
340220,2.99,TRI.G,2014
340290,2.99,Johan Aronsson,2015
340330,9.99,Fancy Fish Games,2015
340360,7.99,Jake Huhman,2015
340440,9.99,Gigatross Games,2015
340470,0.99,Brian Cullen,2015
340630,1.99,Immunity Studios,2015
340830,4.99,Enitvare,2015
340920,4.99,The Conjurer's Tower,2014
340950,5.99,Backward pieS,2015
341010,9.99,Benjamin Lapid,2015
341060,0.99,"Mikeypoo's Games,Roger Levy",2015
341160,5.99,ProjectorGames,2014
341260,2.99,"Artisiti,Studio Vrtinec",2015
341360,1.99,Pringo Dingo Games,2015
341380,0.99,HCP Games,2014
341390,2.99,DarkArts Studios,2005
341470,7.99,Rake in Grass,2015
341540,1.99,Axel Shokk,2015
341680,9.99,Mark Chong,2015
341700,1.99,Locomotivah,2015
340820,,Sin dato disponible,Sin dato disponible
340750,4.99,Orangepixel,2015
341910,9.99,Creatio 49,2015
342130,2.99,Hitpoint Games Ltd.,2016
342280,11.99,Manyland,2015
342350,2.99,earrgames,2015
342500,19.99,Machine 22,2015
342510,4.99,Machine 22,2013
342540,1.99,SecuritySession.com,2015
342860,2.99,Brain Seal Ltd,2015
342870,9.99,"LucasGame,Joshua Eden Whorton",2015
342920,9.99,Juicy Beast,2015
343090,7.99,"Jundroo, LLC",2015
343410,4.99,Them Games,2015
343560,9.99,Shorebound Studios,2015
343570,1.99,Pixel Elephant,2015
343770,4.99,Enzo Whyte,2015
343840,6.99,Lawrence Russell,2015
344100,0.99,Dot Dream,2015
344130,,Sin dato disponible,Sin dato disponible
344190,0.0,Tactic Studios Inc.,2015
344260,7.99,Kursed Studios,2015
344270,3.99,Schell Games,2015
344440,2.99,Alawar Entertainment,2011
344480,3.99,Fallen Tree Games Ltd,2015
344500,4.99,[bracket]games,2015
344800,19.99,Grey Dog Software,2015
344810,19.99,Grey Dog Software,2015
344860,2.99,Emmanuel Salva Cruz,2015
344880,4.99,Conflux Games,2015
345280,1.99,Konsordo,2015
345290,3.99,Charybdis Ltd,2015
345300,6.99,Alternative Software Ltd,2015
345310,6.99,Alternative Software Ltd,2015
342240,1.99,Brainshape Games,2015
345540,6.99,Specialbit Studio,2015
345700,1.99,BurstRay Games,2016
345710,12.99,Sinister,2015
345750,4.99,"Pocket Games,Fluid Games,GodSpeed Games",2015
337670,5.99,Kikiwik Games,2015
346060,19.99,Page 44 Studios,2008
346080,0.99,Squirrelbot Games,2015
346150,2.99,DropDGames,2015
346200,4.99,Dust Scratch Games,2015
346210,3.99,Rainbow Games,2015
346240,9.99,Jan Zizka,2015
346340,4.99,Heliocentric Studios,2015
343810,2.99,Zojoi,2015
343830,2.99,Zojoi,2015
346400,,Sin dato disponible,Sin dato disponible
346430,9.99,"Mido Basim,Danny Wei",2015
346440,5.99,Psychic Software,2015
342020,9.99,Major Games,2015
346490,11.99,Web Interactive Solutions,2015
346630,4.99,Felix Wunderlich,2015
346650,0.99,Raxi Petrov,2015
346770,5.99,Hammerspace Games,2015
346920,3.99,Ignition Games Inc.,2015
347030,4.99,Little World Studio,2012
347040,9.99,Burnt Fuse,2015
347410,,Sin dato disponible,Sin dato disponible
347520,,Sin dato disponible,Sin dato disponible
347610,7.99,Alawar Entertainment,2014
347730,7.99,rest.less Games,2015
279940,29.99,KING Art,2015
347820,,Sin dato disponible,Sin dato disponible
347930,,Sin dato disponible,Sin dato disponible
348000,3.99,Behtam Developer,2015
347790,2.99,Holgersson Entertainment,2015
348340,1.99,RunServer,2015
348430,3.99,Fallen Tree Games Ltd,2015
348440,3.99,Fallen Tree Games Ltd,2015
348530,7.99,"Maxwolf,Fox",2009
348540,7.99,Dharker Studio,2015
348730,4.99,DarkStar Games,2015
348650,9.99,AGO Games,2015
348870,2.99,Anvate Games,2015
342090,9.99,Supreme Clans Entertainment,2015
348960,3.99,Rainbow Games,2015
348980,1.99,Narrow Monolith,2012
349060,7.99,Manifesto Game Studio,2015
349100,1.99,Instant Kingdom,2003
349250,9.99,Nuclear Strawberry,2016
349280,3.99,Wiseman Softworks,2015
349440,0.99,Pixel Theory Games,2015
349450,8.99,Morozov Sergey,2015
349460,3.99,Craze Creative Studios,2015
349650,4.99,Baller Industries,2013
349690,4.99,ASTRO PORT,2015
349750,,Sin dato disponible,Sin dato disponible
349780,5.99,Five Cubed,2015
349950,1.99,m07games,2014
350330,6.99,Lee Page,2012
350510,2.99,Santa Clara Games,2015
350530,14.99,Visual Imagination Software GbR,2015
350620,3.99,GoodVole,2015
350630,1.99,Yokcos,2015
351410,0.0,"Amidos,Big O,Bauer",2012
351450,1.99,Coty Getzelman,2015
351730,4.99,"Chad Close,Kyle Weik",2016
351810,5.99,Maddox Games,1997
352030,3.99,Here Be Dragonz,2015
352120,3.99,G5 Software,2004
347440,19.99,"Deco Digital,Bevel Studios",2015
352750,7.99,TaxSoft,2014
352960,4.99,Orbital Knight,2015
353070,4.99,Anarchy Enterprises,2015
353110,6.99,Shaman Games Studio,2015
353300,2.99,Stephen Lawrence Clark,2015
353550,4.99,Rosebud Games,2015
353600,9.99,Point2Point Entertainment,2015
353610,6.99,"Automata Source,Quirkafleeg",2015
353790,3.99,Charybdis Ltd,2015
354030,2.99,Fun Infused Games,2015
350810,9.99,DL Softworks,2015
351480,19.99,Leslaw Sliwko,2011
348290,4.99,CCCP,2014
350220,4.99,Phoenix Studio,2015
354620,2.99,Heartbit Interactive,2012
354680,5.99,Rumpus,2015
354690,7.99,Ethereal Darkness Interactive,2008
354720,7.99,Ethereal Darkness Interactive,2009
354730,4.99,Dancing Dragon Games,2015
354770,6.99,Aaron Arcand,2015
354820,9.99,ValuSoft,2015
354870,,Sin dato disponible,Sin dato disponible
354910,,Sin dato disponible,Sin dato disponible
354930,4.99,Titan Forged Games,2015
354950,4.99,roseVeRte,2012
355020,3.99,Finalboss game studio,2015
355080,0.99,Ars Creativa,2015
355100,,Sin dato disponible,Sin dato disponible
355270,1.99,Evan Tognotti,2014
355300,0.0,Anvate Games,2015
355430,4.99,Rail Slave Games,2015
355500,0.0,Leadwerks Software,2015
355510,3.99,jemchicomac,2016
355410,2.99,Lukas Jaeckel,2014
355650,4.99,Little World Studio,2013
355760,2.99,Tonguç Bodur,2015
355810,4.99,George Neguceanu,2015
355980,9.99,Valsar,2015
356160,9.99,Hooligans Entertainment,2015
356260,4.99,DTF games,2005
356280,2.99,Arise,2005
356430,5.99,Chris Sawyer,2004
356510,9.99,Stamina-Games,2015
356540,5.99,roseVeRte,2012
356580,4.99,ektomarch,2015
356730,4.99,"LearnDistrict Inc.,The Negatives",2015
356870,3.99,CRACKED PISTON LLC 2014,2016
357120,1.99,Double Stallion Games,2016
357370,1.99,Michael Lückgen,2015
357600,1.99,Kittehface Software,2015
357720,14.99,Seaven Studio,2015
357840,,Sin dato disponible,Sin dato disponible
358000,0.99,On The Level Game Studios,2015
358080,2.99,"ColloseusX,cpmilan",2016
358610,6.99,Aleksander Ciesielski,2015
358810,9.99,Duckbridge,2015
356270,4.99,G5 Software,2005
356290,4.99,G5 Software,2005
338530,0.99,Charyb Games,2015
359060,9.99,Atomicom Limited,2015
359140,,Sin dato disponible,Sin dato disponible
359160,1.99,Undead Yeti Software,2015
359220,9.99,Rainbow Studios,2006
359250,7.99,Absolutist Ltd.,2015
359260,6.99,Absolutist Ltd.,2015
357910,2.99,Fivang,2015
359300,3.99,Singe Studio,2015
359560,1.99,Cosmic Logic,2015
360010,1.99,Team Isolation,2015
347270,6.99,"MicroProse Software, Inc",1990
347230,6.99,"MicroProse Software, Inc",1994
347240,6.99,"MicroProse Software, Inc",1992
347250,6.99,"MicroProse Software, Inc",1988
360520,4.99,EmpI Studios,2015
360580,1.99,Fun Infused Games,2015
360610,,Sin dato disponible,Sin dato disponible
360720,3.99,Tiny Utopia,2015
360950,,Sin dato disponible,Sin dato disponible
361200,14.99,Reality Twist GmbH,2015
361380,4.99,Dark Fox,2005
361560,2.99,Dolores Entertainment,2015
361600,12.99,Vovoid Media Technologies AB,2015
361620,5.99,Artur Mandas,2015
361660,,Sin dato disponible,Sin dato disponible
361890,0.99,Ulysses Games,2009
362130,9.99,Warfare Studios,2015
362140,6.99,Warfare Studios,2015
362290,12.99,RadiationBurn,2015
362790,4.99,Chimera Entertainment,2015
362830,9.99,Z-Software GmbH,2015
362920,3.99,"Cryo Interactive,Koalabs",2000
363180,5.99,SmartArt Game Studio,2015
363240,4.99,Parabox Games,2015
363330,9.99,World-Loom,2015
363410,2.99,NeoNight,2015
363670,9.99,Bigosaur,2015
363900,2.99,Dumb and Fat Games,2015
363920,4.99,Nekomura Games,2015
364060,4.99,klobit LLC,2015
364130,3.99,Jordan Sendar,2015
364190,4.99,Giant Enemy Labs,2015
364240,24.99,nullplussoftware,2015
364350,2.99,Midian Design,2014
356170,3.99,7 Soft Pillows,2015
364450,0.0,"Nina Freeman,Laura Knetzger,Stephen Lawrence Clark",2015
364710,4.99,Carlotta Tatti,2015
364770,3.99,Dustin Gunn,2014
364790,5.99,Peculiar Games,2015
364890,0.99,Jake Olson,2015
365020,3.99,Andrii Vintsevych,2015
365080,2.99,Locomotivah,2015
365090,4.99,Patrick God,2015
365150,1.99,Synter Games,2015
365260,6.99,Panic Ensues Software,2015
365310,0.99,Screeching Wizard,2015
365400,3.99,LemonOrange,2015
365440,9.99,Ian Martin,2016
365480,14.99,Witching Hour Studios,2015
365620,14.99,iEntertainment Network Inc,2015
365660,14.99,Roll7,2015
365680,14.99,Bloober Team SA,2015
365760,6.99,Super Icon Ltd,2015
365880,1.99,"Kelkafa Studios,Cardboard Sword Limited,Jet Stone Studios",2015
365930,3.99,Garage Monkey Studio,2015
366010,2.99,LionSword,2016
366060,4.99,Rage Monster Games,2015
366350,4.99,IronDrop Studios,2015
366610,3.99,"Ben Aprigliano,Stefan Evers",2015
366620,6.99,Bunnycopter,2016
366860,9.99,Digital Soul Games,2015
366290,12.99,Dangerous Derk Interactive,2015
367060,0.99,Only Human Studios,2015
364900,4.99,Seven Sails Games,2015
367240,9.99,Dark Amber Softworks,2015
367340,9.99,"Rogue Star,Boreal Sun,Spider,Deadman",2016
367350,3.99,Jon Harwood Creations LLC,2015
367430,8.99,HYPYRYL,2015
367700,8.99,Zhoori Maang Entertainment,2015
367710,4.99,"Autobotika,Game Nation Inc",2015
367780,4.99,"Soloweb Studios,Ravens Eye Studio",2015
367800,4.99,BIT-GEN,2015
368290,0.0,Zeritum,2015
368650,2.99,RAC7 Games,2015
368690,4.99,Zed-ex,2015
368700,10.0,Ben Hendel-Doying,2015
368770,2.99,Serious Games Interactive,2015
368780,2.99,Serious Games Interactive,2015
368970,3.99,Mad Goblin Games,2015
368760,2.99,Serious Games Interactive,2015
369060,9.99,MachineSpirit,2015
369080,18.99,Seattletek,2015
369120,5.99,"Jeroen van Oosten,Milan Kazarka",2015
369130,0.0,Wastelands Interactive,2015
369370,3.99,Random Thoughts Entertainment,2007
369420,9.99,Tap It Games,2015
369560,4.99,Scarecrow Arts,2015
369620,,Sin dato disponible,Sin dato disponible
369640,3.99,"Blubox Soft,Fernando Paulo",2015
285820,14.99,RageSquid,2015
369860,0.99,Flaming Pumpkin Ltd,2015
369890,7.99,Daniel Fernandez Chavez,2015
370270,4.99,Digital Concepts,1993
370590,0.0,Queen Birdface Productions,2015
370750,9.99,Zinnusl,2015
370780,9.99,Warfare Studios,2015
370920,4.99,Bento-Studio,2015
370940,9.99,"MindShaft Games, LLC",2016
371000,4.99,Smyowl,2015
371210,6.99,Wareberd,2015
371270,,Sin dato disponible,Sin dato disponible
371280,1.99,"Vertex Games, S.C.",2015
371310,0.0,Galaxy Gate,2017
371320,4.99,"Atixx,ClorithStudio",2015
371370,0.0,Omega Games,2015
371400,0.99,Modesto A. Rabena,2015
371410,1.99,Alrauna Studios,2015
371440,,Sin dato disponible,Sin dato disponible
371460,4.99,Creobit,2015
371550,4.99,No Pest Productions,2015
371710,1.99,Anarchy Enterprises,2015
371880,2.99,Binary Cocoa,2016
372150,1.99,Recotechnology S.L.,2015
372210,2.99,Russpuppy,2015
372260,19.99,Alawar,2015
372490,3.99,SGS Team,2016
372650,,Sin dato disponible,Sin dato disponible
372670,0.0,Omega Games,2015
372720,4.99,Tap To Win,2015
372830,3.99,Bread Vision Studios LLC.,2015
371330,1.99,Cleverweek,2015
372770,1.99,Three Prong Productions,2015
373080,,Sin dato disponible,Sin dato disponible
373140,2.99,For All To Play,2014
373240,9.99,Deck13,2015
373290,3.99,Rain Pohlak,2015
371600,,Sin dato disponible,Sin dato disponible
373730,8.99,Sergey Bobrov,2015
373820,3.99,"Fancy Bytes, Reactor",2015
373860,6.99,Space Monkey International,2015
373870,6.99,Space Monkey International,2015
371120,14.99,YGGDRASIL STUDIO,2015
374090,6.99,49 Games,2007
374120,,Sin dato disponible,Sin dato disponible
374240,9.99,Once More With Gusto,2015
370200,2.99,Kristen Cheely,2015
374830,9.99,Kilted Camel,2015
374950,1.99,Fancy Fish Games,2015
375000,4.99,The Quadsphere,2015
375010,2.99,Sometimes You,2015
375020,4.99,Himalaya Studios,2010
375040,3.99,Exato Game Studios,2015
371850,4.99,"Sports Mogul, Inc.",2013
375120,0.89,DYA Games,2015
375320,4.99,Kirill Kupryakhin,2015
375330,2.99,Xtase Studios,2015
375430,4.99,"Jeffrey Nordin,Justin Nordin",2015
375580,4.99,"Lewis Bergin,GorePixelGames",2017
375720,,Sin dato disponible,Sin dato disponible
375760,2.99,Carlos Vázquez Ordóñez,2015
375770,4.99,Woodsy Studio,2014
375790,2.99,Roppy Chop Studios,2015
375930,4.99,Juri Schupilo,2015
376310,0.0,Drago Entertainment,2015
376560,6.99,Igry.ru,2015
375290,4.99,Sleepy Studios,2015
376730,3.99,D-Games,2015
376750,6.99,TNT Team,1999
376790,2.99,Zojoi Studios,2015
376880,,Sin dato disponible,Sin dato disponible
375550,9.99,RiftyGames,2015
377070,9.99,"Flashpoint Studios,Nightdive Studios",1994
377280,6.99,Matt Gadient,2015
377500,4.99,Loomus Games,2015
377570,0.99,Matthew Coyle,2016
377600,0.99,Marcelo Barbosa,2015
377660,7.99,Kieffer Bros.,2015
377760,1.99,Smarter Games,2015
378110,4.99,i273 LLC,2015
378270,0.99,Kazakov Oleg,2015
378280,9.99,BrainDead Games,2015
378490,1.99,Synetic,2016
378510,14.99,Michael Swan,2015
378570,2.99,reiti.net,2013
378850,1.99,Skinny Jean Death Studios,2015
379320,4.99,"Cole Neumann,Albin Bernhardsson",2015
375850,1.99,Stereo7 Games,2015
379760,4.99,Faris Mohammed,2015
379990,9.99,Game Studio 78,2015
370050,4.99,Playito.com,2015
380570,1.99,Droog71,2015
380580,0.99,"Henrique Pegacha,Rafael Lima,Nuno Guerreiro",2012
380690,11.99,Dark-Spot Studio,2015
380890,,Sin dato disponible,Sin dato disponible
381010,12.99,Cylight Studios,2015
381090,0.0,Proteus Pixel,2015
381130,0.99,WnMStudio,2015
381140,,Sin dato disponible,Sin dato disponible
381170,2.99,Elev8 Games,2015
381220,7.99,Batholith Entertainment,2015
381590,,Sin dato disponible,Sin dato disponible
381870,0.99,Doomster Entertainment,2015
382070,0.99,"David Lawrence,Nico Thomas",2015
380560,2.99,KarjaSoft,2015
382250,0.99,Bulkhead Studios Corporation,2015
382260,,Sin dato disponible,Sin dato disponible
382350,14.99,KBJGames,2015
382640,,Sin dato disponible,Sin dato disponible
382850,0.0,Zepetto Co.,2015
382920,4.99,Somi,2015
349020,2.99,"Gamieon, Inc.",2015
373800,4.99,"Fancy Bytes, Reactor",2015
373810,3.99,"Fancy Bytes, Reactor",2015
383190,4.99,Ludomotion,2015
383240,2.99,Rising Sun Interactive,2015
383530,4.99,Displace Media,2015
383590,14.99,BattleByte,2015
383630,2.99,SEEP,2015
383670,0.99,"SmiteWorks USA, LLC",2015
383700,4.99,Zoo Corporation,2015
383720,4.99,Epic Devs LLC,2015
383750,6.99,A Crowd of Monsters,2015
383780,4.99,"Nathan Archer,Luke Brown,Dan Kramer",2015
383810,5.99,Arc-gen,2015
383950,6.99,Alder Games,2013
384120,2.99,Obscure Cloud,2015
384171,1.29,"Sebastian Krzyszkowiak,Konrad Burandt,Paweł Radej",2015
380140,0.0,"Sebastian Krzyszkowiak,Konrad Burandt,Paweł Radej",2015
384570,7.99,Funatics Software,2015
384650,0.99,YGGDRASIL STUDIO,2015
384680,3.99,Mango Protocol,2015
384890,4.99,i273 LLC,2015
384940,7.99,Cunning Force Games,2016
384990,,Sin dato disponible,Sin dato disponible
385020,1.99,NSE Circuit,2015
385130,19.99,DarkTigerDevelop,2017
385220,1.99,yayapipi,2015
385310,0.99,Eddy Games,2015
385330,2.99,"Jurlo,JetPackGone",2015
385390,,Sin dato disponible,Sin dato disponible
385030,0.99,Paul Harrington,2016
384950,0.99,Cornbread Juice Games,2015
385690,0.99,Adam Tarnowski,2015
385700,4.99,Appsolutely Studios,2015
385880,,Sin dato disponible,Sin dato disponible
385960,14.99,Electric Rune,2015
386050,2.99,Puzzle Lab,2015
386090,1.99,Tchagata Games,2015
386110,0.0,Flatline games,2015
386160,4.99,Homph,2015
386290,,Sin dato disponible,Sin dato disponible
386400,8.99,"Grip Games,3Division",2015
386540,9.99,GameArt Studio GmbH,2015
386600,0.0,Wacha,2015
386640,0.0,Light Vision Interactive,2015
386700,4.99,Vertigo Gaming Inc.,2010
386710,9.99,Nicholas Hydock,2017
386750,7.99,Simon Prefontaine,2016
386870,4.99,Serious Games Interactive,2013
387060,4.99,Chronicle Bench,2015
387070,3.99,Dark Day Interactive,2015
387110,2.99,Nick Howard,2015
387240,9.99,"PolarityFlow,Adrian Zingg",2015
386840,6.99,Origin8 Technologies Ltd,2015
387400,11.99,BRINK 3D,2016
387850,9.99,Big Fat Simulations Inc.,2011
387890,0.99,Devin Sherry,2015
387930,0.99,Kazakov Oleg,2015
388050,2.99,Cleverweek,2015
388270,4.99,"Sports Mogul, Inc.",2014
388440,3.99,The Light Sword Team,2015
388500,3.99,"Polyquest Games,ZXDigital Ltd",2015
388620,4.99,Clewcat Games,2014
389160,1.99,Boogygames Studios,2015
389310,2.99,Sneaky Mammoth,2015
387450,0.0,TernGame,2015
389680,4.99,United Independent Entertainment GmbH,2015
389690,4.99,United Independent Entertainment GmbH,2015
389270,0.99,Krutovig,2015
389740,12.99,West Coast Software,2015
390200,9.99,Brave Giant LTD,2015
390070,,Sin dato disponible,Sin dato disponible
390220,4.99,Anvil-Soft,2000
390460,2.99,ILLUSIONETWORK,2016
390510,1.99,Icehole Games,2015
390870,6.99,Triverske,2015
390880,1.99,SimProse Studios,2015
390890,4.99,DanielDavisGames,2015
391050,18.99,Nurgo Software,2015
391100,2.99,Team Frizz,2015
391120,1.99,"Rafael Barreto,MacKenzie Kaser",2015
391130,0.0,nuGAME,2015
391160,1.99,Russpuppy,2015
391170,2.99,VoidDev,2015
391180,1.99,Is Future Bright,2015
391240,0.0,Coty Getzelman,2017
391520,4.99,Phoenix Game and Publisher Studio,2015
391580,3.99,Ezzat Studios,2015
364850,3.99,JhonGames,2016
391820,0.0,Alex Williams,2016
391960,4.99,Jenito,2015
392100,,Sin dato disponible,Sin dato disponible
392730,4.99,Amund Farifteh,2015
392930,4.99,"Overcloud9, Phantasm Games",2015
355120,2.99,Smit Parmar,2015
393150,7.99,Two Desperados,2015
393170,14.99,Plastic Games,2015
393240,3.99,Lord Puggington Games,2015
393390,4.99,"Funny Games Group,Catstudio",2016
393600,2.99,Jack Dolabany,2015
391210,0.0,Hexdragonal Games,2015
393970,,Sin dato disponible,Sin dato disponible
394280,9.99,"World Loom,House of Fables",2015
394480,3.99,Mini IT,2008
394720,0.0,Spilt Milk Studios,2015
394770,0.99,Gameware Studios,2015
394850,4.99,Landfall,2015
395140,7.99,ElagoTech,2015
395150,9.99,Fenrir Studios,2015
395160,9.99,Lukas Navratil,2015
395250,1.99,SOCKO! Entertainment,2015
395420,8.99,Alexander Mirdzveli,2015
395500,1.99,Shotgun Surgeons,2016
395910,2.99,Baller Industries,2010
395920,3.99,Serious Games Interactive,2012
396530,1.99,Phanom Games,2015
395380,0.99,Wojciech Krupinski,2015
396590,3.99,Shane Berezowski,2015
396610,2.99,Buko Studios,2014
396730,0.99,deadweight games,2011
396850,5.99,8Floor,2015
397330,5.99,DotEmu,1994
370170,0.99,phime studio LLC,2015
397830,6.99,"ZXDigital Ltd,Polyquest Games",2015
398000,3.99,DotEmu,2015
398070,0.99,Reflextions,2016
397870,4.99,Andrew Rowe,2015
398150,1.99,xPathfinder,2016
398160,6.99,Secret Tunnel Entertainment,2015
398620,19.99,4Friends Games,2015
398630,19.99,Alawar,2015
398890,9.99,SilentFuture,2016
398920,2.99,Tisnart,2015
398940,2.99,Evan (Solidplasma) Peiperl,2015
398970,2.99,Sin dato disponible,2015
399000,4.99,CleanWaterSoft,2013
399090,4.99,WTFOMGames,2014
399040,4.99,The Revills Games,2015
399750,,Sin dato disponible,Sin dato disponible
399890,9.99,Sunward Games,2015
399920,1.99,One Man Band Games,2015
400230,0.99,Simple Designs Gaming,2016
370220,9.99,Still Games,2015
399910,1.99,"Studio Work3,Lampert &amp; Sons,Skyboy Games",2015
400410,19.99,Zeiva Inc,2010
399260,,Sin dato disponible,Sin dato disponible
400660,5.99,Nerdook Productions,2015
400740,,Sin dato disponible,Sin dato disponible
400790,0.99,Anvate Games,2012
401120,3.99,Kittehface Software,2015
401420,3.99,DreamsSoftGames,2015
401510,4.99,"4EdgesGames,Visumeca",2016
401550,3.99,Grandpa Pixel,2015
401560,4.99,Duct Tape Games,2015
401780,3.99,Verto Studio LLC,2015
401840,9.99,Cowboy Color,2015
402030,9.99,Team Grybanser Fox,2015
402170,2.99,"Почежерцев Влад,Кашковский Антон,Бурков Никита",2015
402210,6.99,Big Fat Simulations Inc.,2015
402850,0.99,Anarchy Enterprises,2015
402890,0.0,CAT IN JAR GAMES,2015
402980,7.99,MetalBear,2015
403170,,Sin dato disponible,Sin dato disponible
369360,4.99,Pen and Sword Games,2015
403300,3.99,From Nothing Game Studios,2015
403670,4.99,DeanForge,2015
403840,,Sin dato disponible,Sin dato disponible
403850,3.99,AIVIK LLC,2016
404020,,Sin dato disponible,Sin dato disponible
404270,3.99,Realore,2015
404290,,Sin dato disponible,Sin dato disponible
404690,4.99,Nathan Meunier,2015
404810,1.99,Moleworks,2015
404910,0.0,YGGDRASIL STUDIO,2015
405040,,Sin dato disponible,Sin dato disponible
405050,2.99,numlock,2016
405070,4.99,Carlo D'Apostoli Projects,2015
405180,,Sin dato disponible,Sin dato disponible
405440,0.99,Selenion Games,2016
405860,9.99,Notion Games,2016
406100,0.0,Rising Sun Interactive,2015
406110,9.99,Exe Create Inc.,2016
406120,4.99,Intropy Games,2016
406870,9.99,The House of Fables,2016
406940,4.99,Incodra,2016
407020,3.99,"JMJ Interactive,Mårten Jonsson",2015
407090,,Sin dato disponible,Sin dato disponible
407150,3.99,Juri Schupilo,2015
407400,0.0,Anvate Games,2012
406930,4.99,Naloki,2015
407700,6.99,4NetGames,2015
407880,5.99,Dragon's Games,2016
408060,,Sin dato disponible,Sin dato disponible
408110,4.99,"Timushev Vladimir,Composer-Motorin Dmitry (Djinotan)",2016
408170,1.99,Cuddly Zombie Games,2015
404370,,Sin dato disponible,Sin dato disponible
407680,2.99,Sapphire Dragon Productions,2015
408750,3.99,Julia Games,2015
408770,6.99,Dharker Studio,2015
408900,14.99,"Geoff ""Zag"" Keene",2016
409170,2.99,"S Houben,N Tailor,A Barnett",2016
409290,2.99,xixgames,2015
409340,0.99,Christian Piano,2016
409490,4.99,Genetix Studio,2015
409560,3.99,FLAT12,2016
409600,5.99,AZ-Art Development Studio,2015
409630,1.99,Overflow,2015
410050,0.99,Dylan Wentz,2015
410120,9.99,Private Moon Studios,2006
410430,2.99,Kerim Kumbasar,2015
410470,2.99,All Civilized Planets,2015
410490,6.99,Zadzen Games Ltd.,2015
410540,6.99,Third Millenium Software,1993
409310,,Sin dato disponible,Sin dato disponible
411740,1.99,energy milk,2015
412250,4.99,Bundle Of Sticks Studios,2018
412270,4.99,GuGames Development,2015
412540,1.99,Ratalaika Games S.L.,2016
412730,4.99,Abraham Carreola,2015
412860,3.99,Sin dato disponible,2015
